,Code postal,Commune,Type local,loyer,Population totale,SNHMO18,SNHMFO18
69245,21230,ARNAY-LE DUC,Maison,6.065522225,1427.0,11.30482356,10.19395324
69271,21490,CLENAY,Maison,8.415305463,873.0,11.30482356,10.19395324
69285,21260,CHAZEUIL,Maison,5.365715347,200.0,11.30482356,10.19395324
69296,21310,BEIRE-LE-CHATEL,Appartement,9.823992785,877.0,11.30482356,10.19395324
69301,21310,MIREBEAU-SUR-BEZE,Appartement,9.175938103,2083.0,11.30482356,10.19395324
69307,21270,MONTMANCON,Maison,6.393010266,250.0,11.30482356,10.19395324
69327,21390,CLAMEREY,Maison,6.087021227,185.0,11.30482356,10.19395324
69330,21110,LONGEAULT-PLUVAULT,Maison,8.708099585,1147.0,11.30482356,10.19395324
69333,21460,COURCELLES-FREMOY,Maison,6.857331682,125.0,11.30482356,10.19395324
69349,21110,IZEURE,Maison,9.027237808,897.0,11.30482356,10.19395324
69355,21430,MANLAY,Maison,6.065522225,184.0,11.30482356,10.19395324
69357,21490,RUFFEY-LES-ECHIREY,Maison,8.415305463,1328.0,11.30482356,10.19395324
69368,21170,SAINT-JEAN-DE-LOSNE,Maison,7.011581008,1087.0,11.30482356,10.19395324
69369,21320,ROUVRES-SOUS-MEILLY,Maison,6.87004197,90.0,11.30482356,10.19395324
69378,21230,LACANCHE,Maison,6.065522225,550.0,11.30482356,10.19395324
69400,21130,ATHEE,Maison,7.568892187,791.0,11.30482356,10.19395324
69422,21220,CHAMBOEUF,Maison,8.446686196,396.0,11.30482356,10.19395324
69426,21410,AGEY,Maison,8.324319122,271.0,11.30482356,10.19395324
69431,21270,VONGES,Maison,7.568892187,343.0,11.30482356,10.19395324
69436,21700,PREMEAUX-PRISSEY,Maison,8.446686196,389.0,11.30482356,10.19395324
69466,21560,COUTERNON,Maison,8.415305463,1932.0,11.30482356,10.19395324
69472,21420,SAVIGNY-LES-BEAUNE,Maison,7.845184222,1339.0,11.30482356,10.19395324
69476,21250,LANTHES,Maison,7.473638302,257.0,11.30482356,10.19395324
69486,21400,AMPILLY-LE-SEC,Maison,5.902935653,358.0,11.30482356,10.19395324
69494,21121,DAIX,Maison,8.415305463,1539.0,11.30482356,10.19395324
69511,21250,BROIN,Maison,7.473638302,432.0,11.30482356,10.19395324
69512,21400,SAINTE-COLOMBE-SUR-SEINE,Maison,5.902935653,954.0,11.30482356,10.19395324
69513,21490,BROGNON,Maison,8.415305463,316.0,11.30482356,10.19395324
69516,21690,CHAMPRENAULT,Maison,7.683299353,36.0,11.30482356,10.19395324
69519,21560,REMILLY-SUR-TILLE,Maison,9.027237808,896.0,11.30482356,10.19395324
69536,21190,MEURSAULT,Maison,7.845184222,1464.0,11.30482356,10.19395324
69546,21120,LUX,Maison,7.861624729,528.0,11.30482356,10.19395324
69555,21120,SAULX-LE-DUC,Maison,7.861624729,247.0,11.30482356,10.19395324
69556,21220,MESSANGES,Maison,8.446686196,245.0,11.30482356,10.19395324
69566,21310,VIEVIGNE,Maison,8.415305463,265.0,11.30482356,10.19395324
69571,21560,BRESSEY-SUR-TILLE,Maison,9.027237808,1132.0,11.30482356,10.19395324
69575,21210,CHAMPEAU EN MORVAN,Maison,5.324694217,231.0,11.30482356,10.19395324
69581,21260,VERONNES,Maison,8.415305463,405.0,11.30482356,10.19395324
69584,21540,SOMBERNON,Maison,6.98065546,930.0,11.30482356,10.19395324
69595,21500,ATHIE,Maison,6.212444084,74.0,11.30482356,10.19395324
69610,21490,NORGES-LA-VILLE,Maison,8.415305463,967.0,11.30482356,10.19395324
69612,21400,CHATILLON SUR SEINE,Maison,5.902935653,5704.0,11.30482356,10.19395324
69626,21250,CORGENGOUX,Maison,8.510732105,381.0,11.30482356,10.19395324
69632,21120,IS SUR TILLE,Appartement,9.204778538,4462.0,11.30482356,10.19395324
69656,21490,BRETIGNY,Maison,8.415305463,928.0,11.30482356,10.19395324
69658,21360,BESSEY-LA-COUR,Maison,6.087021227,55.0,11.30482356,10.19395324
69667,21460,EPOISSES,Maison,6.857331682,804.0,11.30482356,10.19395324
69685,21230,SAINT-PRIX-LES-ARNAY,Maison,6.065522225,226.0,11.30482356,10.19395324
69696,21220,SAINT-PHILIBERT,Maison,9.027237808,506.0,11.30482356,10.19395324
69731,21310,BELLENEUVE,Maison,8.415305463,1639.0,11.30482356,10.19395324
69734,21220,BEVY,Maison,8.446686196,143.0,11.30482356,10.19395324
69735,21220,CURLEY,Maison,9.91685842,138.0,11.30482356,10.19395324
69738,21140,PONT-ET-MASSENE,Maison,6.857331682,187.0,11.30482356,10.19395324
69756,21110,IZIER,Maison,9.027237808,804.0,11.30482356,10.19395324
69767,21610,BOURBERAIN,Maison,8.415305463,402.0,11.30482356,10.19395324
69770,21380,ASNIERES-LES-DIJON,Maison,8.415305463,1310.0,11.30482356,10.19395324
69775,21440,PELLEREY,Maison,6.087021227,99.0,11.30482356,10.19395324
69781,21580,AVOT,Maison,5.823241584,187.0,11.30482356,10.19395324
69788,21400,CHATILLON SUR SEINE,Appartement,6.691197815,5704.0,11.30482356,10.19395324
69798,21230,CLOMOT,Maison,6.065522225,141.0,11.30482356,10.19395324
69806,21220,CURTIL-VERGY,Maison,8.446686196,138.0,11.30482356,10.19395324
69814,21440,SAINT-MARTIN-DU-MONT,Maison,7.683299353,445.0,11.30482356,10.19395324
69821,21200,MEURSANGES,Maison,8.510732105,580.0,11.30482356,10.19395324
69822,21200,COMBERTAULT,Maison,8.839170994,561.0,11.30482356,10.19395324
69837,21340,BAUBIGNY,Maison,7.845184222,210.0,11.30482356,10.19395324
69840,21170,CHARREY-SUR-SAONE,Maison,7.473638302,351.0,11.30482356,10.19395324
69853,21160,PERRIGNY-LES-DIJON,Maison,9.91685842,2172.0,11.30482356,10.19395324
69871,21121,DAIX,Appartement,11.96848153,1539.0,11.30482356,10.19395324
69873,21450,SAINT-MARC-SUR-SEINE,Maison,5.902935653,111.0,11.30482356,10.19395324
69875,21130,LABERGEMENT-LES-AUXONNE,Maison,7.568892187,335.0,11.30482356,10.19395324
69898,21490,FLACEY,Maison,8.415305463,187.0,11.30482356,10.19395324
69903,21580,FRAIGNOT-ET-VESVROTTE,Maison,5.823241584,66.0,11.30482356,10.19395324
69904,21250,VILLY-LE-MOUTIER,Maison,8.446686196,346.0,11.30482356,10.19395324
69910,21140,LE-VAL-LARREY,Maison,6.857331682,270.0,11.30482356,10.19395324
69933,21250,AUVILLARS-SUR-SAONE,Maison,7.473638302,332.0,11.30482356,10.19395324
69949,21700,ARGILLY,Maison,8.446686196,538.0,11.30482356,10.19395324
69962,21320,CREANCEY,Maison,6.87004197,528.0,11.30482356,10.19395324
69975,21410,SAINTE-MARIE-SUR-OUCHE,Maison,8.324319122,707.0,11.30482356,10.19395324
69984,21260,BOUSSENOIS,Maison,5.823241584,113.0,11.30482356,10.19395324
69985,21350,SAFFRES,Maison,6.087021227,116.0,11.30482356,10.19395324
69988,21430,BRAZEY-EN-MORVAN,Maison,5.324694217,142.0,11.30482356,10.19395324
69997,21250,TICHEY,Maison,6.841338784,216.0,11.30482356,10.19395324
70005,21110,FAUVERNEY,Maison,9.027237808,642.0,11.30482356,10.19395324
70041,21220,SEMEZANGES,Maison,9.027237808,98.0,11.30482356,10.19395324
70045,21360,ANTHEUIL,Maison,6.87004197,61.0,11.30482356,10.19395324
70067,21140,MAGNY-LA-VILLE,Maison,6.857331682,79.0,11.30482356,10.19395324
70072,21530,SAINT-ANDEUX,Maison,5.324694217,129.0,11.30482356,10.19395324
70092,21380,MESSIGNY-ET-VANTOUX,Appartement,9.543005384,1704.0,11.30482356,10.19395324
70093,21170,ECHENON,Maison,7.011581008,797.0,11.30482356,10.19395324
70096,21170,FRANXAULT,Maison,6.841338784,489.0,11.30482356,10.19395324
70114,21270,ETEVAUX,Maison,8.415305463,321.0,11.30482356,10.19395324
70116,21360,PAINBLANC,Maison,6.87004197,168.0,11.30482356,10.19395324
70125,21320,SAINTE-SABINE,Maison,6.87004197,186.0,11.30482356,10.19395324
70139,21420,ALOXE-CORTON,Maison,7.845184222,141.0,11.30482356,10.19395324
70191,21270,BINGES,Appartement,9.823992785,816.0,11.30482356,10.19395324
70197,21110,THOREY EN PLAINE,Maison,9.027237808,1073.0,11.30482356,10.19395324
70204,21120,COURTIVRON,Maison,7.861624729,171.0,11.30482356,10.19395324
70223,21430,BARD-LE-REGULIER,Maison,5.324694217,72.0,11.30482356,10.19395324
70229,21400,PUITS,Maison,5.312159508,129.0,11.30482356,10.19395324
70231,21230,VIEVY,Maison,6.065522225,359.0,11.30482356,10.19395324
70238,21130,TRECLUN,Maison,7.568892187,465.0,11.30482356,10.19395324
70248,21250,LABRUYERE,Maison,7.473638302,234.0,11.30482356,10.19395324
70249,21270,BINGES,Maison,8.415305463,816.0,11.30482356,10.19395324
70250,21490,BRETIGNY,Appartement,9.543005384,928.0,11.30482356,10.19395324
70269,21190,NANTOUX,Maison,7.845184222,172.0,11.30482356,10.19395324
70271,21150,VENAREY-LES-LAUMES,Appartement,7.84983872,2896.0,11.30482356,10.19395324
70301,21190,CORCELLES-LES-ARTS,Maison,7.334147709,471.0,11.30482356,10.19395324
70308,21320,ESSEY,Maison,6.87004197,301.0,11.30482356,10.19395324
70342,21120,MAREY-SUR-TILLE,Maison,7.861624729,332.0,11.30482356,10.19395324
70360,21460,TOUTRY,Maison,6.857331682,440.0,11.30482356,10.19395324
70400,21130,PONCEY-LES-ATHEE,Maison,7.568892187,582.0,11.30482356,10.19395324
70435,21640,VOUGEOT,Maison,9.027237808,179.0,11.30482356,10.19395324
70473,21310,BLAGNY-SUR-VINGEANNE,Maison,8.415305463,131.0,11.30482356,10.19395324
70497,21120,TARSUL,Maison,7.861624729,159.0,11.30482356,10.19395324
70498,21540,DREE,Maison,6.98065546,64.0,11.30482356,10.19395324
70510,21360,CRUGEY,Maison,6.87004197,177.0,11.30482356,10.19395324
70515,21700,AGENCOURT,Maison,9.027237808,514.0,11.30482356,10.19395324
70516,22120,YFFINIAC,Maison,7.206298978,5104.0,10.83262479,9.843328876
70517,22370,PLENEUF-VAL-ANDRE,Appartement,10.09281436,4207.0,10.83262479,9.843328876
70518,22360,LANGUEUX,Maison,7.726091862,8037.0,10.83262479,9.843328876
70519,22800,QUINTIN,Maison,6.65270574,3051.0,10.83262479,9.843328876
70520,22000,SAINT-BRIEUC,Maison,7.331210472,45721.0,10.83262479,9.843328876
70521,22370,PLENEUF-VAL-ANDRE,Maison,6.969784601,4207.0,10.83262479,9.843328876
70522,22940,PLAINTEL,Maison,6.606539218,4484.0,10.83262479,9.843328876
70524,22520,BINIC-ETABLES-SUR-MER,Maison,7.397627975,7223.0,10.83262479,9.843328876
70525,22400,COETMIEUX,Maison,6.913448743,1817.0,10.83262479,9.843328876
70527,22120,POMMERET,Maison,6.913448743,2105.0,10.83262479,9.843328876
70528,22440,PLOUFRAGAN,Maison,7.08256286,11850.0,10.83262479,9.843328876
70529,22500,PAIMPOL,Maison,7.024444919,7513.0,10.83262479,9.843328876
70531,22190,PLERIN,Maison,7.775403409,14642.0,10.83262479,9.843328876
70533,22000,SAINT-BRIEUC,Appartement,8.687295091,45721.0,10.83262479,9.843328876
70535,22440,TREMUSON,Maison,6.947056776,2144.0,10.83262479,9.843328876
70536,22400,LAMBALLE-ARMOR,Appartement,9.019463536,17216.0,10.83262479,9.843328876
70537,22680,BINIC-ETABLES-SUR-MER,Maison,7.397627975,7223.0,10.83262479,9.843328876
70540,22120,QUESSOY,Maison,6.485247319,4033.0,10.83262479,9.843328876
70541,22430,ERQUY,Appartement,8.549887331,4008.0,10.83262479,9.843328876
70544,22590,PORDIC,Maison,7.780532917,7433.0,10.83262479,9.843328876
70545,22410,PLOURHAN,Maison,7.570352542,2029.0,10.83262479,9.843328876
70548,22400,SAINT-ALBAN,Maison,6.969784601,2191.0,10.83262479,9.843328876
70550,22400,LAMBALLE-ARMOR,Maison,7.107091025,17216.0,10.83262479,9.843328876
70553,22320,LA HARMOYE,Maison,5.494593044,393.0,10.83262479,9.843328876
70557,22470,PLOUEZEC,Maison,7.570352542,3209.0,10.83262479,9.843328876
70559,22170,PLELO,Maison,6.445639699,3321.0,10.83262479,9.843328876
70560,22950,TREGUEUX,Maison,7.596334759,8613.0,10.83262479,9.843328876
70564,22800,PLAINE-HAUTE,Maison,6.37871584,1651.0,10.83262479,9.843328876
70567,22800,SAINT-BRANDAN,Maison,6.37871584,2388.0,10.83262479,9.843328876
70571,22510,MONCONTOUR,Maison,5.91736712,847.0,10.83262479,9.843328876
70572,22410,SAINT-QUAY-PORTRIEUX,Appartement,9.522171627,3280.0,10.83262479,9.843328876
70574,22500,PAIMPOL,Appartement,9.515488407,7513.0,10.83262479,9.843328876
70577,22510,TREDANIEL,Maison,5.91736712,933.0,10.83262479,9.843328876
70578,22200,LE MERZER,Maison,6.405865689,982.0,10.83262479,9.843328876
70584,22120,HILLION,Maison,7.097954318,4257.0,10.83262479,9.843328876
70587,22580,PLOUHA,Appartement,8.82119321,4610.0,10.83262479,9.843328876
70589,22410,SAINT-QUAY-PORTRIEUX,Maison,7.570352542,3280.0,10.83262479,9.843328876
70590,22580,PLOUHA,Maison,7.570352542,4610.0,10.83262479,9.843328876
70605,22620,PLOUBAZLANEC,Maison,7.570352542,3154.0,10.83262479,9.843328876
70608,22960,PLEDRAN,Maison,7.008922604,6863.0,10.83262479,9.843328876
70609,22430,ERQUY,Maison,6.969784601,4008.0,10.83262479,9.843328876
70611,22860,PLOURIVO,Maison,5.990445357,2324.0,10.83262479,9.843328876
70614,22520,BINIC-ETABLES-SUR-MER,Appartement,9.138344691,7223.0,10.83262479,9.843328876
70619,22190,PLERIN,Appartement,9.654851758,14642.0,10.83262479,9.843328876
70624,22590,PORDIC,Appartement,9.710581949,7433.0,10.83262479,9.843328876
70628,22290,LANVOLLON,Maison,6.353367662,1812.0,10.83262479,9.843328876
70637,22150,HENON,Maison,5.852636752,2282.0,10.83262479,9.843328876
70649,22800,COHINIAC,Maison,6.37871584,360.0,10.83262479,9.843328876
70655,22680,BINIC-ETABLES-SUR-MER,Appartement,9.138344691,7223.0,10.83262479,9.843328876
70663,22360,LANGUEUX,Appartement,9.174572981,8037.0,10.83262479,9.843328876
70671,22440,PLOUFRAGAN,Appartement,8.816907405,11850.0,10.83262479,9.843328876
70680,22950,TREGUEUX,Appartement,9.226490049,8613.0,10.83262479,9.843328876
70682,22170,BOQUEHO,Maison,6.37871584,1097.0,10.83262479,9.843328876
70684,22290,TREMEVEN,Maison,6.405865689,353.0,10.83262479,9.843328876
70691,22930,YVIAS,Maison,5.990445357,789.0,10.83262479,9.843328876
70692,22510,TREBRY,Maison,6.390678701,804.0,10.83262479,9.843328876
70709,22170,CHATELAUDREN-PLOUAGAT,Appartement,8.186327117,3943.0,10.83262479,9.843328876
70720,22120,YFFINIAC,Appartement,8.920028232,5104.0,10.83262479,9.843328876
70740,22120,HILLION,Appartement,9.203497598,4257.0,10.83262479,9.843328876
70744,22320,LE BODEO,Maison,5.494593044,161.0,10.83262479,9.843328876
70760,22170,CHATELAUDREN-PLOUAGAT,Maison,6.83583267,3943.0,10.83262479,9.843328876
70776,22240,PLURIEN,Maison,6.969784601,1554.0,10.83262479,9.843328876
70802,22940,SAINT-JULIEN,Maison,6.819558972,2090.0,10.83262479,9.843328876
70842,22510,SAINT-TRIMOEL,Maison,6.390678701,542.0,10.83262479,9.843328876
70851,22410,TREVENEUC,Maison,7.570352542,816.0,10.83262479,9.843328876
70854,22800,SAINT-GILDAS,Maison,5.103315445,268.0,10.83262479,9.843328876
70858,22590,TREGOMEUR,Maison,7.174091076,960.0,10.83262479,9.843328876
70874,22150,PLOEUC-L'HERMITAGE,Maison,5.354931921,4165.0,10.83262479,9.843328876
70896,22290,PLEHEDEL,Maison,5.990445357,1355.0,10.83262479,9.843328876
70918,22410,LANTIC,Maison,7.174091076,1722.0,10.83262479,9.843328876
70930,22870,BREHAT,Maison,7.570352542,362.0,10.83262479,9.843328876
70932,22800,LANFAINS,Maison,5.494593044,1115.0,10.83262479,9.843328876
70939,22270,SAINT-RIEUL,Maison,6.390678701,553.0,10.83262479,9.843328876
70948,22150,SAINT-CARREUC,Maison,6.348696359,1533.0,10.83262479,9.843328876
70951,22960,PLEDRAN,Appartement,8.844542724,6863.0,10.83262479,9.843328876
70953,22290,PLUDUAL,Maison,5.990445357,729.0,10.83262479,9.843328876
71011,22290,TREGUIDEL,Maison,5.990445357,633.0,10.83262479,9.843328876
71015,22290,PLEGUIEN,Maison,5.990445357,1348.0,10.83262479,9.843328876
71023,22170,PLERNEUF,Maison,6.405865689,1079.0,10.83262479,9.843328876
71040,22290,LE FAOUET,Maison,6.055196611,409.0,10.83262479,9.843328876
71077,22500,KERFOT,Maison,5.990445357,689.0,10.83262479,9.843328876
71097,22200,POMMERIT-LE-VICOMTE,Maison,6.055196611,1819.0,10.83262479,9.843328876
71098,22510,SAINT-GLEN,Maison,6.120010919,645.0,10.83262479,9.843328876
71123,22870,BREHAT,Appartement,10.67180977,362.0,10.83262479,9.843328876
71138,22580,LANLOUP,Maison,7.570352542,220.0,10.83262479,9.843328876
71156,22170,PLOUVARA,Maison,6.233269954,1172.0,10.83262479,9.843328876
71179,22400,ANDEL,Maison,6.913448743,1170.0,10.83262479,9.843328876
71244,22800,SAINT-DONAN,Maison,6.405865689,1491.0,10.83262479,9.843328876
71252,22290,TRESSIGNAUX,Maison,6.405865689,702.0,10.83262479,9.843328876
71263,22440,LA MEAUGON,Maison,6.914959383,1332.0,10.83262479,9.843328876
71353,22400,LANDEHEN,Maison,6.390678701,1453.0,10.83262479,9.843328876
71436,22640,LA MALHOURE,Maison,6.120010919,612.0,10.83262479,9.843328876
71575,22470,PLOUEZEC,Appartement,7.959488257,3209.0,10.83262479,9.843328876
71622,22290,LANLEFF,Maison,6.055196611,124.0,10.83262479,9.843328876
71657,22510,BREHAND,Maison,6.390678701,1701.0,10.83262479,9.843328876
71693,22800,LE FOEIL,Maison,6.37871584,1460.0,10.83262479,9.843328876
71981,22510,SAINT-GLEN,Appartement,7.991451151,645.0,10.83262479,9.843328876
72094,22400,QUINTENIC,Maison,6.390678701,376.0,10.83262479,9.843328876
72117,22800,LE VIEUX BOURG,Maison,5.103315445,795.0,10.83262479,9.843328876
72148,22290,LANVOLLON,Appartement,7.9954426,1812.0,10.83262479,9.843328876
72154,22290,TREVEREC,Maison,6.055196611,223.0,10.83262479,9.843328876
72232,22510,PENGUILY,Maison,6.120010919,627.0,10.83262479,9.843328876
72301,22860,PLOURIVO,Appartement,7.959488257,2324.0,10.83262479,9.843328876
72596,22400,NOYAL,Maison,6.120010919,945.0,10.83262479,9.843328876
73024,22290,LANNEBERT,Maison,6.405865689,443.0,10.83262479,9.843328876
73262,22980,LA LANDEC,Maison,6.53106859,741.0,10.83262479,9.843328876
73263,22380,SAINT-CAST-LE-GUILDO,Appartement,9.01879928,3388.0,10.83262479,9.843328876
73264,22100,TADEN,Appartement,7.991451151,2580.0,10.83262479,9.843328876
73265,22240,LA BOUILLIE,Maison,6.969784601,880.0,10.83262479,9.843328876
73266,22750,SAINT-JACUT-DE-LA-MER,Maison,8.238813244,924.0,10.83262479,9.843328876
73267,22380,SAINT-CAST-LE-GUILDO,Maison,6.969784601,3388.0,10.83262479,9.843328876
73268,22100,SAINT-SAMSON-SUR-RANCE,Maison,7.024231005,1640.0,10.83262479,9.843328876
73269,22350,GUITTE,Maison,5.587855667,720.0,10.83262479,9.843328876
73270,22490,PLESLIN-TRIGAVOU,Maison,6.687095411,3774.0,10.83262479,9.843328876
73271,22100,DINAN,Appartement,9.671145982,14867.0,10.83262479,9.843328876
73272,22240,FREHEL,Appartement,8.549887331,1611.0,10.83262479,9.843328876
73273,22100,QUEVERT,Maison,7.293865101,3934.0,10.83262479,9.843328876
73274,22640,PLESTAN,Maison,6.213869771,1635.0,10.83262479,9.843328876
73275,22490,PLOUER-SUR-RANCE,Maison,8.204075359,3646.0,10.83262479,9.843328876
73276,22250,SEVIGNAC,Maison,5.587855667,1122.0,10.83262479,9.843328876
73278,22630,EVRAN,Maison,7.024231005,1756.0,10.83262479,9.843328876
73279,22640,PLENEE-JUGON,Maison,5.804570002,2498.0,10.83262479,9.843328876
73280,22650,BEAUSSAIS-SUR-MER,Appartement,9.595489638,3672.0,10.83262479,9.843328876
73281,22830,PLOUASNE,Maison,7.024231005,1745.0,10.83262479,9.843328876
73282,22630,SAINT-JUVAT,Maison,7.024231005,668.0,10.83262479,9.843328876
73284,22240,PLEVENON,Maison,6.969784601,781.0,10.83262479,9.843328876
73290,22550,MATIGNON,Maison,6.969784601,1694.0,10.83262479,9.843328876
73291,22350,YVIGNAC-LA-TOUR,Maison,5.587855667,1163.0,10.83262479,9.843328876
73292,22100,TRELIVAN,Maison,6.53106859,2905.0,10.83262479,9.843328876
73293,22690,LA VICOMTE SUR RANCE,Maison,7.024231005,1095.0,10.83262479,9.843328876
73296,22550,MATIGNON,Appartement,8.790942138,1694.0,10.83262479,9.843328876
73299,22130,LANGUENAN,Maison,6.687095411,1169.0,10.83262479,9.843328876
73300,22690,PLEUDIHEN-SUR-RANCE,Maison,7.304364461,3018.0,10.83262479,9.843328876
73302,22240,FREHEL,Maison,6.969784601,1611.0,10.83262479,9.843328876
73303,22630,LES CHAMPS GERAUX,Maison,7.024231005,1047.0,10.83262479,9.843328876
73304,22350,LA CHAPELLE BLANCHE,Maison,5.587855667,212.0,10.83262479,9.843328876
73305,22100,DINAN,Maison,7.084975658,14867.0,10.83262479,9.843328876
73306,22650,BEAUSSAIS-SUR-MER,Maison,7.670217786,3672.0,10.83262479,9.843328876
73308,22100,TADEN,Maison,7.306656304,2580.0,10.83262479,9.843328876
73310,22130,CORSEUL,Maison,6.676882396,2238.0,10.83262479,9.843328876
73315,22100,LANVALLAY,Appartement,8.94844321,4287.0,10.83262479,9.843328876
73316,22100,SAINT-CARNE,Maison,6.53106859,1059.0,10.83262479,9.843328876
73319,22100,TRELIVAN,Appartement,7.991451151,2905.0,10.83262479,9.843328876
73321,22250,BROONS,Maison,5.868402192,2962.0,10.83262479,9.843328876
73328,22130,BOURSEUL,Maison,6.687095411,1184.0,10.83262479,9.843328876
73329,22250,LANRELAS,Maison,5.587855667,862.0,10.83262479,9.843328876
73336,22770,LANCIEUX,Appartement,10.25779495,1596.0,10.83262479,9.843328876
73337,22100,LE HINGLE,Maison,6.53106859,936.0,10.83262479,9.843328876
73341,22130,PLUDUNO,Maison,6.969784601,2255.0,10.83262479,9.843328876
73342,22270,PLEDELIAC,Maison,6.120010919,1477.0,10.83262479,9.843328876
73344,22770,LANCIEUX,Maison,9.027594724,1596.0,10.83262479,9.843328876
73349,22130,PLANCOET,Appartement,8.288313104,3050.0,10.83262479,9.843328876
73350,22490,LANGROLAY-SUR-RANCE,Maison,8.238813244,980.0,10.83262479,9.843328876
73362,22550,RUCA,Maison,6.969784601,615.0,10.83262479,9.843328876
73365,22100,CALORGUEN,Maison,6.53106859,743.0,10.83262479,9.843328876
73385,22980,SAINT-MICHEL-DE-PLELAN,Maison,6.53106859,319.0,10.83262479,9.843328876
73395,22980,LANGUEDIAS,Maison,6.53106859,552.0,10.83262479,9.843328876
73396,22100,LANVALLAY,Maison,7.239032797,4287.0,10.83262479,9.843328876
73403,22130,PLANCOET,Maison,6.545065547,3050.0,10.83262479,9.843328876
73409,22250,EREAC,Maison,5.354931921,695.0,10.83262479,9.843328876
73416,22550,PLEBOULLE,Maison,6.969784601,869.0,10.83262479,9.843328876
73420,22400,HENANSAL,Maison,6.120010919,1200.0,10.83262479,9.843328876
73421,22270,MEGRIT,Maison,5.587855667,834.0,10.83262479,9.843328876
73430,22550,HENANBIHEN,Maison,6.120010919,1365.0,10.83262479,9.843328876
73451,22100,SAINT-HELEN,Maison,7.024231005,1540.0,10.83262479,9.843328876
73459,22350,GUENROC,Maison,5.587855667,224.0,10.83262479,9.843328876
73460,22100,BRUSVILY,Maison,5.587855667,1211.0,10.83262479,9.843328876
73464,22100,TREVRON,Maison,7.024231005,700.0,10.83262479,9.843328876
73474,22490,TREMEREUC,Maison,6.687095411,756.0,10.83262479,9.843328876
73475,22100,QUEVERT,Appartement,7.991451151,3934.0,10.83262479,9.843328876
73504,22350,CAULNES,Maison,6.138324287,2641.0,10.83262479,9.843328876
73527,22100,AUCALEUC,Maison,6.53106859,1015.0,10.83262479,9.843328876
73535,22980,SAINT MELOIR DES BOIS,Maison,6.687095411,260.0,10.83262479,9.843328876
